#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Cluster_20_aln       -            683 OM817564.1           -           3899         0 1367.2   0.1   1   1         0         0 1366.6   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 OM817564.1           -           3899         0 1334.2   4.4   1   1         0         0 1333.8   4.4     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 OM817564.1           -           3899  6.1e-253  832.0   0.4   1   1  2.4e-253  8.8e-253  831.5   0.4     1   498  2684  3180  2684  3180 1.00 -
Cluster_35_aln       -            454 OM817564.1           -           3899  2.2e-225  740.6   3.8   1   1  9.4e-226  3.4e-225  739.9   3.8     9   454  1145  1589  1139  1589 0.99 -
Cluster_23_aln       -            347 OM817564.1           -           3899  1.6e-188  618.1   2.2   1   1  4.4e-189  1.6e-188  618.1   2.2     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 OM817564.1           -           3899  4.7e-175  574.6   0.2   1   1  2.5e-175  9.2e-175  573.6   0.2     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 OM817564.1           -           3899  2.1e-121  396.0   2.6   1   1  1.4e-121  5.1e-121  394.7   2.6     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 OM817564.1           -           3899   1.6e-98  320.7   0.2   1   1     1e-98   3.7e-98  319.5   0.2     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 OM817564.1           -           3899   2.9e-86  279.6   0.0   1   1   2.2e-86   7.9e-86  278.2   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 OM817564.1           -           3899   9.7e-47  149.5   5.9   1   1   5.6e-47   2.1e-46  148.4   5.9     2   100   168   266   167   267 0.97 -
Cluster_21_aln       -            629 OM817564.1           -           3899   1.1e-36  118.4   2.6   1   1     5e-37   1.8e-36  117.7   2.6    99   480  1708  2109  1651  2116 0.78 -
Cluster_38_aln       -             70 OM817564.1           -           3899   1.6e-35  113.1   1.8   1   1   1.6e-35   5.8e-35  111.3   1.8     3    70  1065  1132  1063  1132 0.98 -
Cluster_29_aln       -             64 OM817564.1           -           3899     2e-35  113.0   0.2   1   1   1.5e-35   5.4e-35  111.6   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_11_aln       -            627 OM817564.1           -           3899   2.4e-34  110.8   4.0   1   1     1e-34   3.7e-34  110.1   4.0    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 OM817564.1           -           3899   5.7e-34  109.4   0.2   1   1   2.8e-34     1e-33  108.6   0.2     1   478  2684  3166  2684  3176 0.80 -
Cluster_57_aln       -            456 OM817564.1           -           3899   3.2e-28   90.7   6.0   1   1   3.3e-28   1.2e-27   88.9   6.0   198   456  1327  1589  1148  1589 0.78 -
Cluster_10_aln       -            594 OM817564.1           -           3899     6e-22   69.9   0.1   1   1     3e-22   1.1e-21   69.0   0.1    85   400  3389  3708  3334  3719 0.79 -
Cluster_1_aln        -            621 OM817564.1           -           3899   2.2e-21   68.0   0.0   1   1     1e-21   3.8e-21   67.2   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 OM817564.1           -           3899   5.8e-19   59.9   0.0   1   1   2.6e-19   9.5e-19   59.2   0.0    42   413  3347  3749  3332  3762 0.75 -
Cluster_61_aln       -            220 OM817564.1           -           3899   8.9e-15   47.0   0.1   1   1   4.6e-15   1.7e-14   46.1   0.1     3   216  2686  2894  2684  2897 0.90 -
Cluster_0_aln        -            903 OM817564.1           -           3899     2e-10   31.4   0.0   1   1   1.3e-09   4.9e-09   26.9   0.0   531   782  3521  3747  3485  3762 0.80 -
Cluster_20_aln       -            683 OM817565.1           -           3899         0 1366.3   0.1   1   1         0         0 1365.7   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 OM817565.1           -           3899         0 1332.1   4.2   1   1         0         0 1331.6   4.2     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 OM817565.1           -           3899  3.7e-252  829.4   0.3   1   1  1.5e-252  5.3e-252  828.9   0.3     1   498  2684  3180  2684  3180 1.00 -
Cluster_35_aln       -            454 OM817565.1           -           3899  1.4e-225  741.2   4.6   1   1  6.1e-226  2.2e-225  740.5   4.6     9   454  1145  1589  1139  1589 0.99 -
Cluster_23_aln       -            347 OM817565.1           -           3899  1.6e-188  618.1   2.2   1   1  4.4e-189  1.6e-188  618.1   2.2     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 OM817565.1           -           3899  1.4e-173  569.7   0.2   1   1  7.3e-174  2.7e-173  568.8   0.2     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 OM817565.1           -           3899  3.5e-121  395.3   2.6   1   1  2.3e-121  8.3e-121  394.0   2.6     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 OM817565.1           -           3899   2.7e-99  323.2   0.3   1   1   1.7e-99   6.2e-99  322.0   0.3     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 OM817565.1           -           3899   2.7e-86  279.7   0.0   1   1   1.8e-86   6.7e-86  278.4   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 OM817565.1           -           3899   1.4e-47  152.2   6.2   1   1   7.7e-48   2.8e-47  151.2   6.2     1    99   167   265   167   267 0.97 -
Cluster_21_aln       -            629 OM817565.1           -           3899   1.3e-36  118.2   2.7   1   1     6e-37   2.2e-36  117.5   2.7    99   480  1708  2109  1651  2116 0.78 -
Cluster_29_aln       -             64 OM817565.1           -           3899     1e-35  113.9   0.2   1   1   7.5e-36   2.7e-35  112.6   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 OM817565.1           -           3899   5.8e-35  111.3   1.8   1   1   1.6e-35   5.8e-35  111.3   1.8     3    70  1065  1132  1063  1132 0.98 -
Cluster_11_aln       -            627 OM817565.1           -           3899   1.5e-34  111.4   4.1   1   1   6.4e-35   2.4e-34  110.8   4.1    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 OM817565.1           -           3899   1.8e-34  111.0   0.1   1   1   8.9e-35   3.3e-34  110.2   0.1     1   478  2684  3166  2684  3176 0.81 -
Cluster_57_aln       -            456 OM817565.1           -           3899   4.1e-28   90.4   7.2   1   1   4.3e-28   1.6e-27   88.5   7.3   145   456  1270  1589  1145  1589 0.74 -
Cluster_10_aln       -            594 OM817565.1           -           3899   6.3e-22   69.8   0.1   1   1   2.9e-22   1.1e-21   69.1   0.1    83   400  3387  3708  3312  3719 0.80 -
Cluster_1_aln        -            621 OM817565.1           -           3899   1.2e-21   68.8   0.0   1   1   5.9e-22   2.2e-21   68.0   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 OM817565.1           -           3899   5.8e-19   59.9   0.0   1   1   2.6e-19   9.5e-19   59.2   0.0    42   413  3347  3749  3332  3762 0.75 -
Cluster_61_aln       -            220 OM817565.1           -           3899   8.8e-15   47.1   0.1   1   1   4.6e-15   1.7e-14   46.1   0.1     3   216  2686  2894  2684  2897 0.90 -
Cluster_0_aln        -            903 OM817565.1           -           3899     2e-10   31.4   0.0   1   1   1.3e-09   4.9e-09   26.9   0.0   531   782  3521  3747  3485  3762 0.80 -
Cluster_20_aln       -            683 OL963692.1           -           3899         0 1365.4   0.1   1   1         0         0 1364.9   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 OL963692.1           -           3899         0 1334.3   4.7   1   1         0         0 1333.9   4.7     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 OL963692.1           -           3899  2.2e-253  833.4   0.1   1   1  8.8e-254  3.2e-253  832.9   0.1     1   498  2684  3180  2684  3180 1.00 -
Cluster_35_aln       -            454 OL963692.1           -           3899  5.7e-226  742.5   5.9   1   1  2.4e-226  8.9e-226  741.9   5.9     9   454  1145  1589  1139  1589 0.99 -
Cluster_23_aln       -            347 OL963692.1           -           3899  3.1e-189  620.5   2.4   1   1  8.5e-190  3.1e-189  620.5   2.4     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 OL963692.1           -           3899  5.5e-173  567.8   0.2   1   1  3.4e-173  1.2e-172  566.6   0.2     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 OL963692.1           -           3899  5.8e-121  394.6   1.9   1   1  3.8e-121  1.4e-120  393.3   1.9     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 OL963692.1           -           3899     8e-99  321.6   0.3   1   1   5.2e-99   1.9e-98  320.4   0.3     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 OL963692.1           -           3899   1.6e-86  280.5   0.0   1   1     1e-86   3.8e-86  279.2   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 OL963692.1           -           3899   8.3e-49  156.1   6.1   1   1   4.8e-49   1.8e-48  155.1   6.1     1   100   167   266   167   267 0.97 -
Cluster_21_aln       -            629 OL963692.1           -           3899   1.2e-36  118.3   2.6   1   1   5.8e-37   2.1e-36  117.5   2.6    99   480  1708  2109  1654  2116 0.78 -
Cluster_38_aln       -             70 OL963692.1           -           3899   1.1e-35  113.6   1.8   1   1     3e-36   1.1e-35  113.6   1.8     3    70  1065  1132  1063  1132 0.98 -
Cluster_29_aln       -             64 OL963692.1           -           3899   1.1e-35  113.8   0.2   1   1   7.5e-36   2.7e-35  112.6   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_11_aln       -            627 OL963692.1           -           3899   1.5e-34  111.4   4.1   1   1   6.4e-35   2.4e-34  110.8   4.1    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 OL963692.1           -           3899   1.8e-32  104.4   0.0   1   1   9.6e-33   3.5e-32  103.5   0.0     1   478  2684  3166  2684  3176 0.79 -
Cluster_57_aln       -            456 OL963692.1           -           3899   2.7e-29   94.3   0.5   1   1   7.5e-30   2.7e-29   94.3   0.5   203   456  1332  1589  1253  1589 0.85 -
Cluster_10_aln       -            594 OL963692.1           -           3899   2.1e-22   71.4   0.1   1   1     1e-22   3.7e-22   70.6   0.1   106   400  3407  3708  3335  3719 0.79 -
Cluster_1_aln        -            621 OL963692.1           -           3899   1.3e-21   68.8   0.0   1   1   5.9e-22   2.2e-21   68.0   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 OL963692.1           -           3899     4e-19   60.4   0.0   1   1   1.8e-19   6.6e-19   59.7   0.0    42   413  3347  3749  3332  3762 0.75 -
Cluster_61_aln       -            220 OL963692.1           -           3899   1.4e-14   46.4   0.1   1   1   7.2e-15   2.6e-14   45.5   0.1     3   216  2686  2894  2684  2897 0.90 -
Cluster_0_aln        -            903 OL963692.1           -           3899   2.4e-10   31.2   0.0   1   1   1.6e-09     6e-09   26.5   0.0   522   782  3512  3747  3484  3761 0.79 -
Cluster_20_aln       -            683 OL963693.1           -           3899         0 1340.9   0.2   1   1         0         0 1340.5   0.2     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 OL963693.1           -           3899         0 1325.1   2.1   1   1         0         0 1324.7   2.1     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 OL963693.1           -           3899  1.4e-247  814.3   0.2   1   1  5.4e-248    2e-247  813.8   0.2     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 OL963693.1           -           3899    1e-225  741.7   5.1   1   1  4.3e-226  1.6e-225  741.0   5.1     8   454  1144  1589  1138  1589 0.99 -
Cluster_23_aln       -            347 OL963693.1           -           3899  1.6e-188  618.1   2.0   1   1  4.4e-189  1.6e-188  618.1   2.0     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 OL963693.1           -           3899    6e-175  574.2   0.2   1   1  2.8e-175    1e-174  573.5   0.2     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 OL963693.1           -           3899  1.3e-120  393.4   2.4   1   1  8.5e-121  3.1e-120  392.2   2.4     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 OL963693.1           -           3899   9.4e-99  321.4   0.2   1   1     6e-99   2.2e-98  320.2   0.2     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 OL963693.1           -           3899     1e-85  277.8   0.0   1   1   6.1e-86   2.2e-85  276.7   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 OL963693.1           -           3899   2.9e-48  154.4   5.0   1   1   1.7e-48   6.1e-48  153.3   5.0     1   100   167   266   167   267 0.97 -
Cluster_38_aln       -             70 OL963693.1           -           3899   8.8e-36  113.9   1.5   1   1   2.4e-36   8.8e-36  113.9   1.5     2    70  1064  1132  1063  1132 0.98 -
Cluster_29_aln       -             64 OL963693.1           -           3899   4.4e-35  111.9   0.1   1   1   3.1e-35   1.1e-34  110.6   0.1     1    64  2273  2336  2273  2336 0.99 -
Cluster_58_aln       -            487 OL963693.1           -           3899   2.9e-33  107.1   0.0   1   1   1.5e-33   5.5e-33  106.1   0.0     1   478  2684  3166  2684  3176 0.81 -
Cluster_21_aln       -            629 OL963693.1           -           3899     1e-32  105.3   2.1   1   1   4.6e-33   1.7e-32  104.6   2.1   103   480  1712  2109  1656  2116 0.76 -
Cluster_11_aln       -            627 OL963693.1           -           3899   1.1e-30   98.6   3.4   1   1   4.9e-31   1.8e-30   97.9   3.4    49   479  1650  2110  1632  2118 0.69 -
Cluster_57_aln       -            456 OL963693.1           -           3899   6.5e-28   89.7  11.4   1   1   2.1e-27   7.5e-27   86.2  12.0   133   456  1258  1589  1148  1589 0.72 -
Cluster_10_aln       -            594 OL963693.1           -           3899   7.7e-23   72.8   0.1   1   1   3.6e-23   1.3e-22   72.1   0.1    64   400  3368  3708  3330  3719 0.79 -
Cluster_19_aln       -            569 OL963693.1           -           3899   5.5e-20   63.3   0.0   1   1   2.5e-20   9.1e-20   62.6   0.0    42   413  3347  3749  3331  3762 0.75 -
Cluster_1_aln        -            621 OL963693.1           -           3899   1.8e-17   55.0   0.2   1   1     1e-17   3.7e-17   54.0   0.2   111   468  1725  2101  1707  2120 0.74 -
Cluster_61_aln       -            220 OL963693.1           -           3899   1.1e-13   43.5   0.1   1   1   5.7e-14   2.1e-13   42.6   0.1     3   216  2686  2894  2684  2897 0.88 -
Cluster_0_aln        -            903 OL963693.1           -           3899   7.3e-10   29.6   0.0   1   1   4.7e-09   1.7e-08   25.0   0.0   522   782  3512  3747  3484  3762 0.79 -
Cluster_20_aln       -            683 OM925903.1           -           3899         0 1367.2   0.1   1   1         0         0 1366.8   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 OM925903.1           -           3899         0 1325.4   1.2   1   1         0         0 1325.0   1.2     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 OM925903.1           -           3899  1.2e-248  817.8   0.3   1   1  4.7e-249  1.7e-248  817.3   0.3     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 OM925903.1           -           3899    2e-224  737.4   7.0   1   1    8e-225  2.9e-224  736.8   7.0     5   454  1141  1589  1137  1589 0.99 -
Cluster_23_aln       -            347 OM925903.1           -           3899  5.2e-189  619.7   1.7   1   1  1.4e-189  5.2e-189  619.7   1.7     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 OM925903.1           -           3899  9.5e-174  570.3   0.1   1   1  4.7e-174  1.7e-173  569.4   0.1     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 OM925903.1           -           3899    1e-120  393.7   2.9   1   1  6.2e-121  2.3e-120  392.6   2.9     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 OM925903.1           -           3899   2.1e-98  320.3   0.2   1   1   1.4e-98   5.1e-98  319.0   0.2     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 OM925903.1           -           3899   7.6e-85  275.0   0.0   1   1   4.7e-85   1.7e-84  273.8   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 OM925903.1           -           3899   1.3e-47  152.3   6.6   1   1   7.8e-48   2.9e-47  151.2   6.6     2   100   168   266   167   267 0.96 -
Cluster_21_aln       -            629 OM925903.1           -           3899   1.9e-36  117.7   2.6   1   1   8.4e-37   3.1e-36  117.0   2.6    99   480  1708  2109  1651  2116 0.77 -
Cluster_29_aln       -             64 OM925903.1           -           3899   2.9e-35  112.5   0.2   1   1   2.1e-35   7.6e-35  111.1   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 OM925903.1           -           3899   1.2e-34  110.3   1.0   1   1   3.3e-35   1.2e-34  110.3   1.0     2    70  1064  1132  1063  1132 0.98 -
Cluster_11_aln       -            627 OM925903.1           -           3899   3.2e-34  110.4   3.9   1   1   1.3e-34   4.9e-34  109.7   3.9    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 OM925903.1           -           3899   8.3e-33  105.6   0.1   1   1     4e-33   1.5e-32  104.7   0.1     1   478  2684  3166  2684  3176 0.80 -
Cluster_57_aln       -            456 OM925903.1           -           3899   7.4e-29   92.9   8.3   1   1   4.6e-29   1.7e-28   91.7   8.4    10   456  1142  1589  1138  1589 0.75 -
Cluster_10_aln       -            594 OM925903.1           -           3899   5.6e-23   73.3   0.1   1   1   2.7e-23   9.8e-23   72.5   0.1    67   400  3371  3708  3337  3719 0.79 -
Cluster_1_aln        -            621 OM925903.1           -           3899   2.2e-21   67.9   0.0   1   1   1.2e-21   4.3e-21   67.0   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 OM925903.1           -           3899   1.9e-19   61.5   0.0   1   1   8.7e-20   3.2e-19   60.8   0.0    42   413  3347  3749  3332  3762 0.75 -
Cluster_61_aln       -            220 OM925903.1           -           3899   1.8e-13   42.8   0.1   1   1   9.5e-14   3.5e-13   41.8   0.1     3   216  2686  2894  2684  2897 0.89 -
Cluster_0_aln        -            903 OM925903.1           -           3899   6.4e-10   29.8   0.0   1   1   4.3e-09   1.6e-08   25.2   0.0   522   782  3512  3747  3484  3761 0.79 -
Cluster_20_aln       -            683 OM201200.1           -           3899         0 1367.2   0.1   1   1         0         0 1366.8   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 OM201200.1           -           3899         0 1328.2   2.1   1   1         0         0 1327.8   2.1     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 OM201200.1           -           3899  4.5e-250  822.5   0.7   1   1  1.7e-250  6.4e-250  822.0   0.7     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 OM201200.1           -           3899  2.6e-224  737.0   5.4   1   1    1e-224  3.7e-224  736.5   5.4     5   454  1141  1589  1137  1589 0.99 -
Cluster_23_aln       -            347 OM201200.1           -           3899  1.9e-188  617.9   1.7   1   1  5.3e-189  1.9e-188  617.9   1.7     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 OM201200.1           -           3899  4.2e-175  574.7   0.1   1   1    2e-175  7.4e-175  573.9   0.1     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 OM201200.1           -           3899  6.9e-121  394.3   2.9   1   1  4.2e-121  1.6e-120  393.2   2.9     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 OM201200.1           -           3899   1.4e-98  320.8   0.1   1   1     9e-99   3.3e-98  319.6   0.1     1   198   495   689   495   689 0.99 -
Cluster_32_aln       -            168 OM201200.1           -           3899   5.5e-85  275.4   0.0   1   1   3.5e-85   1.3e-84  274.2   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 OM201200.1           -           3899   4.4e-47  150.6   6.3   1   1   2.6e-47   9.6e-47  149.5   6.3     2   100   168   266   167   267 0.96 -
Cluster_21_aln       -            629 OM201200.1           -           3899   1.9e-36  117.7   2.6   1   1   8.4e-37   3.1e-36  117.0   2.6    99   480  1708  2109  1651  2116 0.77 -
Cluster_29_aln       -             64 OM201200.1           -           3899   2.9e-35  112.5   0.2   1   1   2.1e-35   7.6e-35  111.1   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 OM201200.1           -           3899   1.1e-34  110.3   1.1   1   1   3.1e-35   1.1e-34  110.3   1.1     2    70  1064  1132  1063  1132 0.98 -
Cluster_11_aln       -            627 OM201200.1           -           3899   3.2e-34  110.4   3.9   1   1   1.3e-34   4.9e-34  109.7   3.9    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 OM201200.1           -           3899   2.6e-33  107.2   0.3   1   1   1.3e-33   4.6e-33  106.4   0.3     1   478  2684  3166  2684  3176 0.81 -
Cluster_57_aln       -            456 OM201200.1           -           3899   4.1e-28   90.4   7.2   1   1   2.9e-28   1.1e-27   89.0   7.2    12   456  1144  1589  1138  1589 0.72 -
Cluster_10_aln       -            594 OM201200.1           -           3899   7.5e-23   72.9   0.1   1   1   3.7e-23   1.4e-22   72.0   0.1    68   400  3372  3708  3340  3719 0.79 -
Cluster_1_aln        -            621 OM201200.1           -           3899   2.5e-21   67.8   0.0   1   1   1.2e-21   4.3e-21   67.0   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 OM201200.1           -           3899     1e-19   62.4   0.0   1   1   4.6e-20   1.7e-19   61.7   0.0    42   413  3347  3749  3332  3762 0.75 -
Cluster_61_aln       -            220 OM201200.1           -           3899   2.8e-13   42.1   0.1   1   1   1.5e-13   5.5e-13   41.2   0.1     3   216  2686  2894  2684  2897 0.88 -
Cluster_0_aln        -            903 OM201200.1           -           3899   5.3e-10   30.0   0.0   1   1   3.6e-09   1.3e-08   25.4   0.0   522   782  3512  3747  3484  3762 0.79 -
Cluster_20_aln       -            683 OM201202.1           -           3899         0 1366.0   0.1   1   1         0         0 1365.6   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 OM201202.1           -           3899         0 1328.3   2.0   1   1         0         0 1327.9   2.0     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 OM201202.1           -           3899  1.1e-248  817.9   0.5   1   1  4.4e-249  1.6e-248  817.4   0.5     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 OM201202.1           -           3899  6.7e-220  722.5   6.9   1   1  2.7e-220  9.9e-220  721.9   6.9     6   454  1142  1589  1137  1589 0.99 -
Cluster_23_aln       -            347 OM201202.1           -           3899    5e-189  619.8   1.5   1   1  1.4e-189    5e-189  619.8   1.5     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 OM201202.1           -           3899  3.1e-174  571.9   0.1   1   1  1.6e-174  5.8e-174  571.0   0.1     1   373   690  1061   690  1062 0.99 -
Cluster_26_aln       -            227 OM201202.1           -           3899  1.1e-120  393.6   2.6   1   1    7e-121  2.6e-120  392.4   2.6     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 OM201202.1           -           3899   9.8e-99  321.4   0.2   1   1   6.4e-99   2.3e-98  320.1   0.2     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 OM201202.1           -           3899     2e-85  276.9   0.0   1   1   1.3e-85   4.6e-85  275.7   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 OM201202.1           -           3899   2.5e-47  151.4   6.7   1   1   1.5e-47   5.4e-47  150.3   6.7     2   100   168   266   167   267 0.97 -
Cluster_21_aln       -            629 OM201202.1           -           3899   1.5e-36  118.0   2.7   1   1     7e-37   2.6e-36  117.2   2.7    99   480  1708  2109  1651  2116 0.77 -
Cluster_29_aln       -             64 OM201202.1           -           3899   2.9e-35  112.5   0.2   1   1   2.1e-35   7.6e-35  111.1   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 OM201202.1           -           3899   4.5e-35  111.6   1.8   1   1   1.2e-35   4.5e-35  111.6   1.8     2    70  1064  1132  1063  1132 0.98 -
Cluster_11_aln       -            627 OM201202.1           -           3899   7.5e-34  109.1   4.0   1   1   3.2e-34   1.2e-33  108.5   4.0    48   479  1649  2110  1632  2118 0.73 -
Cluster_58_aln       -            487 OM201202.1           -           3899   1.5e-30   98.2   0.2   1   1   7.2e-31   2.7e-30   97.3   0.2     1   478  2684  3166  2684  3176 0.79 -
Cluster_57_aln       -            456 OM201202.1           -           3899   4.7e-28   90.2   8.3   1   1   3.4e-28   1.2e-27   88.8   8.3    16   456  1148  1589  1135  1589 0.72 -
Cluster_10_aln       -            594 OM201202.1           -           3899   8.3e-23   72.7   0.1   1   1     4e-23   1.5e-22   71.9   0.1    80   400  3384  3708  3339  3719 0.79 -
Cluster_1_aln        -            621 OM201202.1           -           3899   4.2e-21   67.0   0.0   1   1     2e-21   7.3e-21   66.2   0.0   110   468  1724  2101  1697  2120 0.76 -
Cluster_19_aln       -            569 OM201202.1           -           3899   1.9e-19   61.6   0.0   1   1   8.4e-20   3.1e-19   60.8   0.0    42   413  3347  3749  3332  3762 0.75 -
Cluster_61_aln       -            220 OM201202.1           -           3899   2.4e-13   42.4   0.1   1   1   1.2e-13   4.6e-13   41.5   0.1     3   216  2686  2894  2684  2897 0.88 -
Cluster_0_aln        -            903 OM201202.1           -           3899   5.6e-10   30.0   0.0   1   1   3.6e-09   1.3e-08   25.4   0.0   522   782  3512  3747  3484  3762 0.79 -
Cluster_20_aln       -            683 OM201203.1           -           3899         0 1364.5   0.1   1   1         0         0 1364.2   0.1     1   683  1590  2272  1590  2272 1.00 -
Cluster_18_aln       -            717 OM201203.1           -           3899         0 1327.7   2.0   1   1         0         0 1327.2   2.0     1   716  3181  3895  3181  3896 0.99 -
Cluster_36_aln       -            498 OM201203.1           -           3899  4.1e-248  816.1   0.4   1   1  1.6e-248  5.8e-248  815.6   0.4     1   498  2684  3180  2684  3180 0.99 -
Cluster_35_aln       -            454 OM201203.1           -           3899  9.5e-225  738.5   3.3   1   1  3.9e-225  1.4e-224  737.9   3.3     5   454  1141  1589  1137  1589 0.99 -
Cluster_23_aln       -            347 OM201203.1           -           3899  3.7e-189  620.2   1.6   1   1    1e-189  3.7e-189  620.2   1.6     2   347  2338  2683  2337  2683 1.00 -
Cluster_24_aln       -            374 OM201203.1           -           3899  4.7e-175  574.6   0.2   1   1  2.6e-175  9.4e-175  573.6   0.2     2   373   691  1061   690  1062 0.99 -
Cluster_26_aln       -            227 OM201203.1           -           3899  7.5e-121  394.2   3.0   1   1  4.4e-121  1.6e-120  393.1   3.0     1   227   268   494   268   494 0.99 -
Cluster_27_aln       -            198 OM201203.1           -           3899   6.6e-99  321.9   0.2   1   1   4.5e-99   1.6e-98  320.6   0.2     2   198   496   689   495   689 0.99 -
Cluster_32_aln       -            168 OM201203.1           -           3899   9.3e-86  277.9   0.0   1   1   5.7e-86   2.1e-85  276.8   0.0     1   168     1   168     1   168 1.00 -
Cluster_28_aln       -            101 OM201203.1           -           3899   7.8e-48  153.0   6.0   1   1   4.7e-48   1.7e-47  151.9   6.0     2   100   168   266   167   267 0.97 -
Cluster_21_aln       -            629 OM201203.1           -           3899   3.3e-36  116.9   2.6   1   1   1.5e-36   5.5e-36  116.1   2.6    99   480  1708  2109  1651  2116 0.77 -
Cluster_29_aln       -             64 OM201203.1           -           3899   2.2e-35  112.9   0.2   1   1   1.5e-35   5.6e-35  111.6   0.2     1    64  2273  2336  2273  2336 0.99 -
Cluster_38_aln       -             70 OM201203.1           -           3899   2.1e-34  109.5   1.7   1   1   5.7e-35   2.1e-34  109.5   1.7     2    70  1064  1132  1063  1132 0.98 -
