#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Cluster_23_aln       -            347 LC596433.1           -           3636  1.4e-144  473.7   1.1   1   1  7.1e-145  2.8e-144  472.7   1.1    19   345  2089  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 LC596433.1           -           3636  1.4e-122  399.5   0.0   1   1  6.2e-123  2.4e-122  398.8   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 LC596433.1           -           3636   4.2e-93  302.3   0.7   1   1   2.3e-93   8.8e-93  301.2   0.7     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 LC596433.1           -           3636   5.7e-84  273.5   0.3   1   1     3e-84   1.1e-83  272.6   0.3     3   212   294   499   292   511 0.95 -
Cluster_27_aln       -            198 LC596433.1           -           3636   1.1e-71  233.1   5.7   1   1   2.7e-72   1.1e-71  233.1   5.7     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 LC596433.1           -           3636   9.9e-56  181.9   8.3   1   1   2.6e-56   9.9e-56  181.9   8.3   100   372   699   940   695   942 0.89 -
Cluster_11_aln       -            627 LC596433.1           -           3636   5.6e-40  129.4   2.5   1   1   2.4e-40   9.1e-40  128.7   2.5    43   477  1373  1839  1357  1857 0.75 -
Cluster_21_aln       -            629 LC596433.1           -           3636   5.4e-38  122.8   1.1   1   1   2.2e-38   8.6e-38  122.1   1.1   129   486  1471  1845  1371  1862 0.76 -
Cluster_28_aln       -            101 LC596433.1           -           3636   5.4e-31   98.9   3.8   1   1   4.5e-31   1.7e-30   97.3   3.8     5    98   189   286   185   289 0.91 -
Cluster_29_aln       -             64 LC596433.1           -           3636   2.7e-26   83.7   0.0   1   1   1.7e-26   6.4e-26   82.6   0.0     2    61  2009  2068  2008  2072 0.93 -
Cluster_19_aln       -            569 LC596433.1           -           3636   5.4e-19   60.0   0.0   1   1   2.3e-19   8.8e-19   59.3   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_36_aln       -            498 LC596433.1           -           3636     7e-19   59.9   0.0   1   1     3e-19   1.1e-18   59.2   0.0     1   210  2413  2627  2413  2631 0.88 -
Cluster_10_aln       -            594 LC596433.1           -           3636   4.9e-16   50.4   0.0   1   1   2.2e-16   8.4e-16   49.6   0.0   117   331  3152  3371  3142  3421 0.77 -
Cluster_1_aln        -            621 LC596433.1           -           3636   8.4e-16   49.5   0.2   1   1   3.8e-16   1.5e-15   48.7   0.2   128   481  1472  1842  1364  1862 0.69 -
Cluster_58_aln       -            487 LC596433.1           -           3636   2.2e-08   25.0   0.0   1   1     1e-08   3.9e-08   24.2   0.0     9   211  2420  2627  2413  2636 0.75 -
Cluster_20_aln       -            683 MW183241.1           -           3636         0 1094.6   4.7   1   1         0         0 1094.3   4.7     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MW183241.1           -           3636         0 1029.3   0.0   1   1         0         0 1028.6   0.0     9   715  2923  3625  2918  3628 0.96 -
Cluster_56_aln       -            359 MW183241.1           -           3636  5.8e-212  695.5  17.0   1   1  3.5e-212  1.4e-211  694.3  17.0     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MW183241.1           -           3636  8.3e-145  474.4   0.6   1   1  4.5e-145  1.7e-144  473.3   0.6     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MW183241.1           -           3636  8.4e-129  419.9   0.0   1   1  3.6e-129  1.4e-128  419.1   0.0     1   220  2413  2632  2413  2632 1.00 -
Cluster_63_aln       -            180 MW183241.1           -           3636  8.8e-101  327.3   1.5   1   1  4.8e-101  1.8e-100  326.3   1.5     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MW183241.1           -           3636   4.5e-83  270.6   0.1   1   1   2.3e-83   8.9e-83  269.6   0.1     3   213   294   500   292   511 0.96 -
Cluster_27_aln       -            198 MW183241.1           -           3636   9.1e-74  239.9   5.5   1   1   2.4e-74   9.1e-74  239.9   5.5     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MW183241.1           -           3636   1.1e-56  185.0   7.7   1   1   2.4e-56   9.1e-56  182.0   7.7   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MW183241.1           -           3636   1.6e-40  131.2   1.5   1   1   6.8e-41   2.6e-40  130.5   1.5    43   477  1373  1839  1360  1857 0.77 -
Cluster_21_aln       -            629 MW183241.1           -           3636   3.2e-38  123.5   0.9   1   1   1.3e-38     5e-38  122.9   0.9   129   486  1471  1845  1375  1862 0.76 -
Cluster_28_aln       -            101 MW183241.1           -           3636   1.4e-31  100.8   5.8   1   1   1.3e-31     5e-31   99.0   5.8     3    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MW183241.1           -           3636   2.8e-27   86.9   0.0   1   1   1.7e-27   6.4e-27   85.7   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MW183241.1           -           3636   9.9e-19   59.4   0.0   1   1   4.4e-19   1.7e-18   58.7   0.0     1   210  2413  2627  2413  2631 0.91 -
Cluster_19_aln       -            569 MW183241.1           -           3636   1.1e-17   55.7   0.0   1   1   4.8e-18   1.9e-17   55.0   0.0    43   411  3082  3478  3074  3491 0.76 -
Cluster_10_aln       -            594 MW183241.1           -           3636   1.8e-16   51.8   0.0   1   1     8e-17   3.1e-16   51.0   0.0   120   331  3155  3371  3144  3417 0.77 -
Cluster_1_aln        -            621 MW183241.1           -           3636   2.2e-15   48.1   1.3   1   1   6.5e-16   2.5e-15   48.0   0.2   119   481  1464  1842  1369  1862 0.73 -
Cluster_58_aln       -            487 MW183241.1           -           3636   1.2e-06   19.2   0.0   1   1     6e-07   2.3e-06   18.4   0.0     5   210  2416  2626  2413  2634 0.71 -
Cluster_20_aln       -            683 MW183242.1           -           3636         0 1095.6   5.5   1   1         0         0 1095.3   5.5     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MW183242.1           -           3636         0 1027.7   0.0   1   1         0         0 1027.1   0.0     9   714  2923  3624  2918  3627 0.96 -
Cluster_56_aln       -            359 MW183242.1           -           3636  1.9e-212  697.1  19.9   1   1  8.1e-213  3.1e-212  696.4  19.2     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MW183242.1           -           3636  4.2e-145  475.4   0.7   1   1  2.1e-145    8e-145  474.4   0.7     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MW183242.1           -           3636  6.6e-129  420.2   0.0   1   1  2.9e-129  1.1e-128  419.5   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MW183242.1           -           3636  7.7e-100  324.2   1.1   1   1  4.4e-100   1.7e-99  323.1   1.1     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MW183242.1           -           3636   2.7e-84  274.6   0.5   1   1   1.4e-84   5.4e-84  273.6   0.5     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MW183242.1           -           3636   1.8e-73  238.9   5.9   1   1   4.7e-74   1.8e-73  238.9   5.9     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MW183242.1           -           3636   1.3e-55  181.5   7.8   1   1   3.4e-56   1.3e-55  181.5   7.8   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MW183242.1           -           3636   7.2e-41  132.3   2.1   1   1   3.1e-41   1.2e-40  131.6   2.1    42   477  1372  1839  1357  1857 0.77 -
Cluster_21_aln       -            629 MW183242.1           -           3636     8e-38  122.2   0.8   1   1   3.3e-38   1.3e-37  121.6   0.8   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MW183242.1           -           3636   7.1e-31   98.5   5.0   1   1     7e-31   2.7e-30   96.7   5.0     3    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MW183242.1           -           3636   4.1e-27   86.4   0.0   1   1   2.4e-27   9.4e-27   85.2   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MW183242.1           -           3636   3.9e-18   57.5   0.0   1   1   1.7e-18   6.7e-18   56.7   0.0     1   210  2413  2627  2413  2631 0.89 -
Cluster_19_aln       -            569 MW183242.1           -           3636   1.6e-17   55.2   0.0   1   1   6.6e-18   2.5e-17   54.5   0.0    42   411  3081  3478  3073  3491 0.76 -
Cluster_10_aln       -            594 MW183242.1           -           3636   1.5e-16   52.1   0.0   1   1   6.7e-17   2.6e-16   51.3   0.0   118   331  3153  3371  3141  3414 0.79 -
Cluster_1_aln        -            621 MW183242.1           -           3636   1.5e-15   48.7   0.2   1   1     4e-16   1.5e-15   48.7   0.2   119   481  1464  1842  1368  1862 0.73 -
Cluster_58_aln       -            487 MW183242.1           -           3636   3.6e-07   21.0   0.0   1   1   1.7e-07   6.7e-07   20.1   0.0     5   210  2416  2626  2413  2633 0.74 -
Cluster_20_aln       -            683 MN584738.1           -           3636         0 1095.2   5.4   1   1         0         0 1094.8   5.4     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MN584738.1           -           3636         0 1030.3   0.0   1   1         0         0 1029.7   0.0     9   708  2923  3618  2918  3628 0.95 -
Cluster_56_aln       -            359 MN584738.1           -           3636  2.4e-212  696.8  20.3   1   1  9.1e-213  3.9e-212  696.1  19.6     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MN584738.1           -           3636  4.6e-145  475.2   0.8   1   1  2.3e-145  9.8e-145  474.1   0.8     4   345  2077  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MN584738.1           -           3636  4.6e-129  420.7   0.0   1   1  1.8e-129  7.5e-129  420.0   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MN584738.1           -           3636  1.3e-102  333.2   0.9   1   1  6.9e-103  2.9e-102  332.1   0.9     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MN584738.1           -           3636   7.4e-85  276.4   0.1   1   1   3.4e-85   1.5e-84  275.5   0.1     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MN584738.1           -           3636   1.3e-73  239.3   6.9   1   1   3.1e-74   1.3e-73  239.3   6.9     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MN584738.1           -           3636   5.8e-55  179.4   8.9   1   1   1.4e-55   5.8e-55  179.4   8.9   100   372   699   940   695   942 0.87 -
Cluster_11_aln       -            627 MN584738.1           -           3636   2.2e-41  134.0   1.9   1   1   8.3e-42   3.6e-41  133.3   1.9    42   477  1372  1839  1357  1857 0.77 -
Cluster_21_aln       -            629 MN584738.1           -           3636   3.1e-38  123.6   0.7   1   1   1.1e-38   4.8e-38  122.9   0.7   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MN584738.1           -           3636   4.5e-33  105.6   6.0   1   1   3.7e-33   1.6e-32  103.8   6.0     6    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MN584738.1           -           3636   4.1e-27   86.4   0.0   1   1   2.2e-27   9.4e-27   85.2   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_19_aln       -            569 MN584738.1           -           3636   8.1e-19   59.4   0.0   1   1   3.1e-19   1.3e-18   58.7   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_36_aln       -            498 MN584738.1           -           3636   1.2e-17   55.8   0.0   1   1   5.1e-18   2.2e-17   55.0   0.0     1   210  2413  2627  2413  2631 0.90 -
Cluster_10_aln       -            594 MN584738.1           -           3636   2.9e-17   54.4   0.0   1   1   1.2e-17     5e-17   53.7   0.0   117   331  3152  3371  3140  3419 0.80 -
Cluster_1_aln        -            621 MN584738.1           -           3636   8.4e-16   49.5   0.2   1   1   3.6e-16   1.6e-15   48.6   0.2   119   480  1464  1841  1368  1859 0.72 -
Cluster_20_aln       -            683 MN584739.1           -           3636         0 1095.2   5.4   1   1         0         0 1094.8   5.4     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MN584739.1           -           3636         0 1030.3   0.0   1   1         0         0 1029.7   0.0     9   708  2923  3618  2918  3628 0.95 -
Cluster_56_aln       -            359 MN584739.1           -           3636  5.6e-213  698.9  20.6   1   1  2.1e-213  9.2e-213  698.2  19.9     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MN584739.1           -           3636  4.6e-145  475.2   0.8   1   1  2.3e-145  9.8e-145  474.1   0.8     4   345  2077  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MN584739.1           -           3636  4.6e-129  420.7   0.0   1   1  1.8e-129  7.5e-129  420.0   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MN584739.1           -           3636  1.3e-102  333.2   0.9   1   1  6.9e-103  2.9e-102  332.1   0.9     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MN584739.1           -           3636   7.4e-85  276.4   0.1   1   1   3.4e-85   1.5e-84  275.5   0.1     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MN584739.1           -           3636   1.3e-73  239.3   6.9   1   1   3.1e-74   1.3e-73  239.3   6.9     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MN584739.1           -           3636   5.8e-55  179.4   8.9   1   1   1.4e-55   5.8e-55  179.4   8.9   100   372   699   940   695   942 0.87 -
Cluster_11_aln       -            627 MN584739.1           -           3636   2.2e-41  134.0   1.9   1   1   8.3e-42   3.6e-41  133.3   1.9    42   477  1372  1839  1357  1857 0.77 -
Cluster_21_aln       -            629 MN584739.1           -           3636   3.1e-38  123.6   0.7   1   1   1.1e-38   4.8e-38  122.9   0.7   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MN584739.1           -           3636   4.5e-33  105.6   6.0   1   1   3.7e-33   1.6e-32  103.8   6.0     6    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MN584739.1           -           3636   4.1e-27   86.4   0.0   1   1   2.2e-27   9.4e-27   85.2   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_19_aln       -            569 MN584739.1           -           3636   8.1e-19   59.4   0.0   1   1   3.1e-19   1.3e-18   58.7   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_36_aln       -            498 MN584739.1           -           3636   1.2e-17   55.8   0.0   1   1   5.1e-18   2.2e-17   55.0   0.0     1   210  2413  2627  2413  2631 0.90 -
Cluster_10_aln       -            594 MN584739.1           -           3636   2.9e-17   54.4   0.0   1   1   1.2e-17     5e-17   53.7   0.0   117   331  3152  3371  3140  3419 0.80 -
Cluster_1_aln        -            621 MN584739.1           -           3636   8.4e-16   49.5   0.2   1   1   3.6e-16   1.6e-15   48.6   0.2   119   480  1464  1841  1368  1859 0.72 -
Cluster_20_aln       -            683 MT512531.1           -           3631         0 1093.9   5.4   1   1         0         0 1093.5   5.4     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MT512531.1           -           3631         0 1027.1   0.0   1   1         0         0 1026.5   0.0     9   716  2923  3626  2918  3627 0.97 -
Cluster_56_aln       -            359 MT512531.1           -           3631  8.9e-213  698.2  19.6   1   1    3e-213  1.2e-212  697.8  18.7     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MT512531.1           -           3631  6.4e-145  474.7   0.6   1   1  3.3e-145  1.3e-144  473.7   0.6     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MT512531.1           -           3631  3.5e-130  424.4   0.0   1   1  1.5e-130  5.9e-130  423.6   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MT512531.1           -           3631  7.1e-102  330.9   1.1   1   1  3.9e-102  1.6e-101  329.7   1.1     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MT512531.1           -           3631   3.3e-85  277.6   0.5   1   1   1.6e-85   6.4e-85  276.7   0.5     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MT512531.1           -           3631   3.1e-73  238.1   6.0   1   1   7.7e-74   3.1e-73  238.1   6.0     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MT512531.1           -           3631   1.1e-56  185.0   7.5   1   1   2.8e-57   1.1e-56  185.0   7.5   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MT512531.1           -           3631   6.6e-41  132.4   1.5   1   1   2.7e-41   1.1e-40  131.7   1.5    42   477  1372  1839  1358  1857 0.77 -
Cluster_21_aln       -            629 MT512531.1           -           3631   8.4e-38  122.1   0.7   1   1   3.2e-38   1.3e-37  121.5   0.7   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MT512531.1           -           3631   2.4e-33  106.5   4.7   1   1   2.1e-33   8.6e-33  104.7   4.7     3    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MT512531.1           -           3631   3.8e-27   86.5   0.0   1   1   2.2e-27     9e-27   85.3   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MT512531.1           -           3631     2e-18   58.4   0.0   1   1   8.2e-19   3.3e-18   57.7   0.0     1   210  2413  2627  2413  2630 0.90 -
Cluster_19_aln       -            569 MT512531.1           -           3631     1e-17   55.8   0.0   1   1   4.2e-18   1.7e-17   55.1   0.0    43   411  3082  3478  3074  3491 0.76 -
Cluster_10_aln       -            594 MT512531.1           -           3631   2.9e-16   51.1   0.0   1   1   1.2e-16   4.9e-16   50.4   0.0   118   331  3153  3371  3143  3414 0.78 -
Cluster_1_aln        -            621 MT512531.1           -           3631   1.4e-15   48.8   0.2   1   1   5.9e-16   2.4e-15   48.0   0.2   119   481  1464  1842  1369  1862 0.73 -
Cluster_58_aln       -            487 MT512531.1           -           3631   3.6e-08   24.3   0.0   1   1   1.8e-08   7.4e-08   23.3   0.0     5   210  2416  2626  2413  2636 0.76 -
Cluster_20_aln       -            683 MT512532.1           -           3631         0 1090.7   5.3   1   1         0         0 1090.4   5.3     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MT512532.1           -           3631         0 1027.1   0.0   1   1         0         0 1026.5   0.0     9   716  2923  3626  2918  3627 0.97 -
Cluster_56_aln       -            359 MT512532.1           -           3631  6.1e-213  698.8  20.0   1   1    2e-213  8.3e-213  698.3  19.1     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MT512532.1           -           3631  6.4e-145  474.7   0.6   1   1  3.3e-145  1.3e-144  473.7   0.6     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MT512532.1           -           3631  3.5e-130  424.4   0.0   1   1  1.5e-130  5.9e-130  423.6   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MT512532.1           -           3631  3.2e-101  328.7   1.1   1   1  1.7e-101    7e-101  327.6   1.1     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MT512532.1           -           3631     3e-84  274.4   0.7   1   1   1.5e-84     6e-84  273.5   0.7     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MT512532.1           -           3631   3.1e-73  238.1   6.0   1   1   7.7e-74   3.1e-73  238.1   6.0     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MT512532.1           -           3631   1.1e-56  185.0   7.5   1   1   2.8e-57   1.1e-56  185.0   7.5   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MT512532.1           -           3631     8e-41  132.1   1.7   1   1   3.3e-41   1.3e-40  131.4   1.7    42   477  1372  1839  1358  1857 0.77 -
Cluster_21_aln       -            629 MT512532.1           -           3631   3.6e-38  123.4   0.7   1   1   1.4e-38   5.6e-38  122.7   0.7   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MT512532.1           -           3631   2.4e-33  106.5   4.7   1   1   2.1e-33   8.6e-33  104.7   4.7     3    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MT512532.1           -           3631   3.8e-27   86.5   0.0   1   1   2.2e-27     9e-27   85.3   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MT512532.1           -           3631     2e-18   58.4   0.0   1   1   8.2e-19   3.3e-18   57.7   0.0     1   210  2413  2627  2413  2630 0.90 -
Cluster_19_aln       -            569 MT512532.1           -           3631     1e-17   55.8   0.0   1   1   4.2e-18   1.7e-17   55.1   0.0    43   411  3082  3478  3074  3491 0.76 -
Cluster_10_aln       -            594 MT512532.1           -           3631   2.9e-16   51.1   0.0   1   1   1.2e-16   4.9e-16   50.4   0.0   118   331  3153  3371  3143  3414 0.78 -
Cluster_1_aln        -            621 MT512532.1           -           3631   1.2e-15   49.0   0.2   1   1   5.2e-16   2.1e-15   48.2   0.2   119   481  1464  1842  1369  1862 0.73 -
Cluster_58_aln       -            487 MT512532.1           -           3631   3.6e-08   24.3   0.0   1   1   1.8e-08   7.4e-08   23.3   0.0     5   210  2416  2626  2413  2636 0.76 -
Cluster_20_aln       -            683 MT512533.1           -           3636         0 1093.9   5.3   1   1         0         0 1093.5   5.3     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MT512533.1           -           3636         0 1027.2   0.0   1   1         0         0 1026.6   0.0     9   716  2923  3626  2918  3627 0.97 -
Cluster_56_aln       -            359 MT512533.1           -           3636  6.2e-213  698.7  20.0   1   1    2e-213  8.3e-213  698.3  19.1     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MT512533.1           -           3636  6.4e-145  474.7   0.6   1   1  3.3e-145  1.3e-144  473.7   0.6     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MT512533.1           -           3636  4.2e-129  420.8   0.0   1   1  1.8e-129  7.3e-129  420.1   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MT512533.1           -           3636  3.7e-100  325.3   0.9   1   1    2e-100  8.2e-100  324.1   0.9     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MT512533.1           -           3636   3.3e-85  277.6   0.5   1   1   1.6e-85   6.4e-85  276.7   0.5     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MT512533.1           -           3636   3.1e-73  238.1   6.0   1   1   7.7e-74   3.1e-73  238.1   6.0     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MT512533.1           -           3636   1.1e-56  185.0   7.5   1   1   2.8e-57   1.1e-56  185.0   7.5   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MT512533.1           -           3636   6.7e-41  132.4   1.5   1   1   2.7e-41   1.1e-40  131.7   1.5    42   477  1372  1839  1358  1857 0.77 -
Cluster_21_aln       -            629 MT512533.1           -           3636   8.4e-38  122.1   0.7   1   1   3.2e-38   1.3e-37  121.5   0.7   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MT512533.1           -           3636   2.4e-33  106.5   4.7   1   1   2.1e-33   8.6e-33  104.7   4.7     3    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MT512533.1           -           3636   3.8e-27   86.5   0.0   1   1   2.2e-27     9e-27   85.3   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MT512533.1           -           3636     6e-19   60.1   0.1   1   1   2.6e-19     1e-18   59.3   0.1     1   210  2413  2627  2413  2630 0.90 -
Cluster_19_aln       -            569 MT512533.1           -           3636     6e-18   56.6   0.0   1   1   2.4e-18   9.9e-18   55.9   0.0    43   411  3082  3478  3074  3491 0.76 -
Cluster_10_aln       -            594 MT512533.1           -           3636   3.1e-16   51.0   0.0   1   1   1.3e-16   5.4e-16   50.2   0.0   118   331  3153  3371  3144  3414 0.78 -
Cluster_1_aln        -            621 MT512533.1           -           3636   1.4e-15   48.8   0.2   1   1   5.9e-16   2.4e-15   48.0   0.2   119   481  1464  1842  1369  1862 0.73 -
Cluster_58_aln       -            487 MT512533.1           -           3636   1.1e-08   25.9   0.0   1   1   5.7e-09   2.3e-08   24.9   0.0     5   210  2416  2626  2413  2636 0.76 -
Cluster_20_aln       -            683 MT512534.1           -           3636         0 1093.9   5.3   1   1         0         0 1093.5   5.3     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MT512534.1           -           3636         0 1027.2   0.0   1   1         0         0 1026.5   0.0     9   716  2923  3626  2918  3627 0.97 -
Cluster_56_aln       -            359 MT512534.1           -           3636  6.2e-213  698.7  20.0   1   1    2e-213  8.3e-213  698.3  19.1     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MT512534.1           -           3636  6.4e-145  474.7   0.6   1   1  3.3e-145  1.3e-144  473.7   0.6     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MT512534.1           -           3636  3.5e-130  424.4   0.0   1   1  1.5e-130  5.9e-130  423.6   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MT512534.1           -           3636  3.2e-101  328.7   1.1   1   1  1.7e-101    7e-101  327.6   1.1     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MT512534.1           -           3636   3.3e-85  277.6   0.5   1   1   1.6e-85   6.4e-85  276.7   0.5     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MT512534.1           -           3636   3.1e-73  238.1   6.0   1   1   7.7e-74   3.1e-73  238.1   6.0     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MT512534.1           -           3636   1.1e-56  185.0   7.5   1   1   2.8e-57   1.1e-56  185.0   7.5   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MT512534.1           -           3636   6.7e-41  132.4   1.5   1   1   2.7e-41   1.1e-40  131.7   1.5    42   477  1372  1839  1358  1857 0.77 -
Cluster_21_aln       -            629 MT512534.1           -           3636   8.4e-38  122.1   0.7   1   1   3.2e-38   1.3e-37  121.5   0.7   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MT512534.1           -           3636   2.4e-33  106.5   4.7   1   1   2.1e-33   8.6e-33  104.7   4.7     3    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MT512534.1           -           3636   3.8e-27   86.5   0.0   1   1   2.2e-27     9e-27   85.3   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MT512534.1           -           3636     2e-18   58.4   0.0   1   1   8.3e-19   3.3e-18   57.7   0.0     1   210  2413  2627  2413  2630 0.90 -
Cluster_19_aln       -            569 MT512534.1           -           3636     1e-17   55.8   0.0   1   1   4.2e-18   1.7e-17   55.1   0.0    43   411  3082  3478  3074  3491 0.76 -
Cluster_10_aln       -            594 MT512534.1           -           3636   2.9e-16   51.1   0.0   1   1   1.2e-16   4.9e-16   50.4   0.0   118   331  3153  3371  3143  3414 0.78 -
Cluster_1_aln        -            621 MT512534.1           -           3636   1.4e-15   48.8   0.2   1   1   5.9e-16   2.4e-15   48.0   0.2   119   481  1464  1842  1369  1862 0.73 -
Cluster_58_aln       -            487 MT512534.1           -           3636   3.6e-08   24.3   0.0   1   1   1.8e-08   7.4e-08   23.3   0.0     5   210  2416  2626  2413  2636 0.76 -
Cluster_20_aln       -            683 MT512535.1           -           3631         0 1093.9   5.4   1   1         0         0 1093.5   5.4     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MT512535.1           -           3631         0 1027.2   0.0   1   1         0         0 1026.5   0.0     9   716  2923  3626  2918  3627 0.97 -
Cluster_56_aln       -            359 MT512535.1           -           3631  6.1e-213  698.8  20.0   1   1    2e-213  8.3e-213  698.3  19.1     1   359   924  1282   924  1282 1.00 -
